41,vitoria regia,-16.1032920,-57.6725430,Cáceres,2026-06-18 20:12:23,2026-06-18 20:12:23,"{""type"":""Polygon"",""coordinates"":[[[-57.670326,-16.111843],[-57.674618,-16.108093],[-57.676635,-16.105827],[-57.677794,-16.099729],[-57.678652,-16.096639],[-57.673116,-16.095568],[-57.672343,-16.098287],[-57.669702391,-16.097666556],[-57.669701558,-16.097669456],[-57.669103348,-16.099158512],[-57.669529894,-16.100387442],[-57.669530795,-16.100391145],[-57.669530977,-16.100394951],[-57.669530435,-16.100398722],[-57.669529186,-16.100402322],[-57.669527278,-16.100405621],[-57.669524778,-16.100408497],[-57.669521779,-16.100410847],[-57.668500565,-16.101064225],[-57.668457984,-16.102124802],[-57.668457384,-16.102128925],[-57.668455943,-16.102132835],[-57.668453723,-16.102136361],[-57.668450821,-16.10213935],[-57.668447362,-16.102141673],[-57.668443498,-16.10214323],[-57.666873459,-16.102592095],[-57.667210137,-16.104169476],[-57.668358082,-16.104535947],[-57.668361651,-16.104537483],[-57.668364856,-16.10453968],[-57.668367576,-16.104542454],[-57.668369708,-16.104545703],[-57.668371171,-16.104549302],[-57.668371911,-16.104553116],[-57.6683719,-16.104557002],[-57.668371137,-16.104560811],[-57.667470137,-16.107527811],[-57.667468533,-16.107531623],[-57.667466179,-16.107535023],[-57.667463176,-16.107537867],[-57.667459652,-16.107540032],[-57.667455759,-16.107541426],[-57.667451661,-16.107541989],[-57.667447536,-16.107541698],[-57.666994138,-16.107461969],[-57.666697467,-16.108721585],[-57.666696126,-16.108725452],[-57.666694027,-16.108728964],[-57.666693117,-16.108729954],[-57.670326,-16.111843]]]}"
42,santo antonio,-16.1123740,-57.6807890,Cáceres,2026-06-18 20:12:23,2026-06-18 20:12:23,"{""type"":""Polygon"",""coordinates"":[[[-57.676892,-16.116427],[-57.67951,-16.117663],[-57.690582,-16.117828],[-57.687492,-16.109135],[-57.684038,-16.109247],[-57.676977112,-16.104134115],[-57.676654648,-16.105830734],[-57.676653663,-16.105834189],[-57.676652077,-16.105837411],[-57.676649939,-16.105840298],[-57.674632939,-16.108106298],[-57.674631159,-16.108108061],[-57.670342896,-16.111854796],[-57.676892,-16.116427]]]}"
43,vila real,-16.1119160,-57.6944510,Cáceres,2026-06-18 20:12:23,2026-06-18 20:12:23,"{""type"":""Polygon"",""coordinates"":[[[-57.702599,-16.117922],[-57.697792,-16.106881],[-57.697642,-16.106548],[-57.691784,-16.104468],[-57.690454,-16.103862],[-57.689466,-16.105881],[-57.689166,-16.1079],[-57.687508009,-16.109123189],[-57.687509032,-16.109124515],[-57.687510845,-16.109128301],[-57.690600845,-16.117821301],[-57.690601779,-16.117825035],[-57.690601943,-16.117828156],[-57.702599,-16.117922]]]}"
44,garces,-16.1101750,-57.7091230,Cáceres,2026-06-18 20:12:23,2026-06-18 20:12:23,"{""type"":""Polygon"",""coordinates"":[[[-57.707233,-16.118004],[-57.708907,-16.116974],[-57.716203,-16.11281],[-57.718048,-16.11417],[-57.720366,-16.114376],[-57.720194,-16.113222],[-57.716331,-16.110009],[-57.71616,-16.107578],[-57.716246,-16.105641],[-57.717876,-16.103252],[-57.71822,-16.101768],[-57.705259,-16.103911],[-57.705688,-16.104694],[-57.703972,-16.105065],[-57.706547,-16.107784],[-57.706933,-16.110132],[-57.697668549,-16.106558241],[-57.697810235,-16.106872786],[-57.697810337,-16.106873016],[-57.702617337,-16.117914016],[-57.702618553,-16.117917798],[-57.702618998,-16.117921744],[-57.702618945,-16.117922353],[-57.707233,-16.118004]]]}"
45,empa,-16.0993760,-57.7067270,Cáceres,2026-06-18 20:12:23,2026-06-18 20:12:23,"{""type"":""Polygon"",""coordinates"":[[[-57.715302,-16.099657],[-57.712169,-16.098751],[-57.708864,-16.096485],[-57.706718,-16.09496],[-57.703414,-16.09426],[-57.697535,-16.097762],[-57.699294,-16.10077],[-57.701354,-16.100193],[-57.705244578,-16.103897268],[-57.705245569,-16.103896181],[-57.705248623,-16.103893903],[-57.705252054,-16.103892245],[-57.705255737,-16.103891268],[-57.718197192,-16.1017515],[-57.715302,-16.099657]]]}"
46,jardim imperial,-16.0918650,-57.6998050,Cáceres,2026-06-18 20:12:23,2026-06-18 20:12:23,"{""type"":""Polygon"",""coordinates"":[[[-57.702212,-16.091167],[-57.702641,-16.089519],[-57.704487,-16.08717],[-57.704251,-16.086696],[-57.69629,-16.088674],[-57.696633,-16.090875],[-57.696805,-16.095326],[-57.69752908,-16.097742247],[-57.703403765,-16.094242817],[-57.703406767,-16.094241389],[-57.702212,-16.091167]]]}"
47,jardim paraiso,-16.0833970,-57.7013000,Cáceres,2026-06-18 20:12:23,2026-06-18 20:12:23,"{""type"":""Polygon"",""coordinates"":[[[-57.694938,-16.089047],[-57.696270593,-16.088679354],[-57.696270239,-16.08867708],[-57.696270009,-16.088673387],[-57.696270464,-16.088669716],[-57.696271587,-16.088666191],[-57.696273341,-16.088662934],[-57.696275664,-16.088660055],[-57.696278477,-16.088657653],[-57.696281685,-16.08865581],[-57.696285177,-16.08865459],[-57.704246177,-16.08667659],[-57.704249994,-16.086676025],[-57.704253848,-16.086676204],[-57.704257595,-16.086677119],[-57.704261098,-16.086678736],[-57.704264224,-16.086680996],[-57.704266859,-16.086683814],[-57.704268904,-16.086687086],[-57.704482272,-16.08711563],[-57.704068,-16.082352],[-57.706289,-16.081728],[-57.703886,-16.078506],[-57.703425,-16.076837],[-57.702572907,-16.075997684],[-57.69738074,-16.085970236],[-57.69737906,-16.08597292],[-57.697376977,-16.085975305],[-57.694844977,-16.088449305],[-57.69484185,-16.088451801],[-57.694838289,-16.088453624],[-57.694834444,-16.0884547],[-57.694938,-16.089047]]]}"
48,jardim panorama,-16.1037000,-57.6986640,Cáceres,2026-06-18 20:12:23,2026-06-18 20:12:23,"{""type"":""Polygon"",""coordinates"":[[[-57.690539,-16.101354],[-57.690454677,-16.103842026],[-57.690454834,-16.103842017],[-57.69045865,-16.103842548],[-57.690462293,-16.1038438],[-57.690858041,-16.104024119],[-57.692891211,-16.104839914],[-57.697648692,-16.106529153],[-57.69765233,-16.106530874],[-57.69765555,-16.10653329],[-57.697658221,-16.106536301],[-57.697660235,-16.106539786],[-57.697660338,-16.106540013],[-57.697660408,-16.106539973],[-57.697664138,-16.106538734],[-57.697668038,-16.106538248],[-57.697671959,-16.106538534],[-57.697675747,-16.106539581],[-57.706907597,-16.110100764],[-57.70652826,-16.107793298],[-57.703957479,-16.105078752],[-57.703955117,-16.105075722],[-57.703953379,-16.105072297],[-57.703952327,-16.105068602],[-57.703952001,-16.105064774],[-57.703952413,-16.105060955],[-57.703953548,-16.105057285],[-57.703955363,-16.1050539],[-57.703957792,-16.105050924],[-57.703960746,-16.105048467],[-57.703964114,-16.10504662],[-57.703967774,-16.105045452],[-57.705657586,-16.104680113],[-57.70524146,-16.10392061],[-57.705239956,-16.103917109],[-57.705239845,-16.103916604],[-57.705237481,-16.103915966],[-57.705233923,-16.103914194],[-57.705230787,-16.103911753],[-57.701348444,-16.100215326],[-57.699299394,-16.100789259],[-57.699295703,-16.100789927],[-57.699291953,-16.100789895],[-57.699288274,-16.100789163],[-57.699284797,-16.100787757],[-57.699281643,-16.100785726],[-57.699278924,-16.100783142],[-57.699276735,-16.100780096],[-57.697517735,-16.097772096],[-57.697517277,-16.0977711],[-57.690539,-16.101354]]]}"
64,cohab velha,-16.0741570,-57.6830680,Cáceres,2026-06-18 20:23:33,2026-06-18 20:23:33,"{""type"":""Polygon"",""coordinates"":[[[-57.67921,-16.073967],[-57.678008,-16.07817],[-57.682343,-16.076563],[-57.682257,-16.077676],[-57.686377,-16.076893],[-57.686505,-16.075698],[-57.687798468,-16.075490297],[-57.687008931,-16.073536986],[-57.687007794,-16.073533052],[-57.687007481,-16.073528969],[-57.687007773,-16.073526713],[-57.687005689,-16.073524972],[-57.687003174,-16.073521811],[-57.687001345,-16.073518209],[-57.685463604,-16.069538996],[-57.68380934,-16.070191605],[-57.683805622,-16.070192669],[-57.683801769,-16.070192999],[-57.683799017,-16.070192699],[-57.683797383,-16.070194652],[-57.683794281,-16.070197134],[-57.68379075,-16.070198954],[-57.680981294,-16.071309646],[-57.680126615,-16.072377497],[-57.68012423,-16.072379999],[-57.68012145,-16.072382053],[-57.68009087,-16.072400792],[-57.67921,-16.073967]]]}"
65,monte verde,-16.0770760,-57.6760000,Cáceres,2026-06-18 20:25:46,2026-06-18 20:25:46,"{""type"":""Polygon"",""coordinates"":[[[-57.67745,-16.080278],[-57.678002888,-16.078189311],[-57.677999362,-16.078188039],[-57.677995944,-16.078185958],[-57.677993009,-16.078183239],[-57.677990674,-16.07817999],[-57.677989032,-16.078176341],[-57.677988149,-16.078172439],[-57.677988061,-16.078168438],[-57.677988771,-16.078164501],[-57.679190771,-16.073961501],[-57.679192568,-16.073957196],[-57.680055857,-16.072422248],[-57.67608745,-16.074854053],[-57.676083817,-16.074855802],[-57.676079907,-16.074856788],[-57.676078338,-16.074856858],[-57.676077154,-16.074859105],[-57.676074656,-16.074862175],[-57.676071602,-16.074864693],[-57.673600128,-16.076520948],[-57.671165456,-16.078613213],[-57.67745,-16.080278]]]}"
